blizzard_item_id,name,icon_url,slot_type,armor_type,quality_track,has_tooltip
259351,Vinewoven Fangs,https://wow.zamimg.com/images/wow/icons/medium/inv_hand_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
259352,Verdant Speaker's Grasp,https://wow.zamimg.com/images/wow/icons/medium/inv_hand_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
259356,Bloomweaver's Pierce,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_dungeonharronir_c_02.jpg,main_hand,,,yes
259358,Underbrush-Clearing Cleaver,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_2h_dungeonharronir_c_01.jpg,main_hand,,,yes
259359,Rootspeaker's Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_mail_dungeonharronir_c_01.jpg,back,,,yes
259360,Steelbark Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_plate_dungeonharronir_c_01.jpg,back,,,yes
259462,Thorneedle,https://wow.zamimg.com/images/wow/icons/medium/inv_bow_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
259896,Bark of the Guardian Tree,https://wow.zamimg.com/images/wow/icons/medium/trade_archaeology_vrykul_runestick.jpg,trinket_1,,,yes
259909,Preyseeker's Refined Shawl,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_cloth_outdoorvoidelf_c_01.jpg,back,,,yes
259910,Preyseeker's Sleek Capelet,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_leather_outdoorvoidelf_c_01.jpg,back,,,yes
259911,Preyseeker's Band,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_revendreth_01_gold.jpg,ring_1,,,yes
259912,Preyseeker's Signet,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelcrafting_90_lvlupring_red.jpg,ring_1,,,yes
259913,Preyseeker's Ring,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_primitive_ring32.jpg,ring_1,,,yes
259914,Preyseeker's Circle,https://wow.zamimg.com/images/wow/icons/medium/inv_70_quest_ring10d.jpg,ring_1,,,yes
259915,Preyseeker's Clasp,https://wow.zamimg.com/images/wow/icons/medium/inv_neck_revendreth_01_copper.jpg,neck,,,yes
259916,Preyseeker's Choker,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelcrafting_70_maxlvlneck_red.jpg,neck,,,yes
259918,Preyseeker's Refined Slippers,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_outdoorvoidelf_c_01.jpg,feet,cloth,,yes
259924,Preyseeker's Refined Cuffs,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_cloth_outdoorvoidelf_c_01.jpg,wrist,cloth,,yes
259931,Preyseeker's Sleek Belt,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_leather_outdoorvoidelf_c_01.jpg,waist,leather,,yes
259933,Preyseeker's Rugged Haubergeon,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_outdoorvoidelf_c_01.jpg,chest,mail,,yes
259934,Preyseeker's Rugged Sabatons,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_mail_outdoorvoidelf_c_01.jpg,feet,mail,,yes
259935,Preyseeker's Rugged Grips,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_mail_outdoorvoidelf_c_01.jpg,hands,mail,,yes
259936,Preyseeker's Rugged Plume,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_mail_outdoorvoidelf_c_01.jpg,head,mail,,yes
259937,Preyseeker's Rugged Legguards,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_mail_outdoorvoidelf_c_01.jpg,legs,mail,,yes
259940,Preyseeker's Rugged Bindings,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_mail_outdoorvoidelf_c_01.jpg,wrist,mail,,yes
259941,Preyseeker's Polished Brigandine,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_plate_outdoorvoidelf_c_01.jpg,chest,plate,,yes
259942,Preyseeker's Polished Greatboots,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_plate_outdoorvoidelf_c_01.jpg,feet,plate,,yes
259943,Preyseeker's Polished Handguards,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_plate_outdoorvoidelf_c_01.jpg,hands,plate,,yes
259944,Preyseeker's Polished Helmet,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_plate_outdoorvoidelf_c_01.jpg,head,plate,,yes
259945,Preyseeker's Polished Tassets,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_plate_outdoorvoidelf_c_01.jpg,legs,plate,,yes
259947,Preyseeker's Polished Greatbelt,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_plate_outdoorvoidelf_c_01.jpg,waist,plate,,yes
259948,Preyseeker's Polished Vambraces,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_plate_outdoorvoidelf_c_01.jpg,wrist,plate,,yes
259950,Preyseeker's Kukri,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_outdoorvoidelf_c_01.jpg,main_hand,,,yes
259953,Preyseeker's Scepter,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_1h_outdoorvoidelf_c_01.jpg,main_hand,,,yes
259963,Preyseeker's Spire,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_2h_outdoorvoidelf_c_01.jpg,main_hand,,,yes
259964,Preyseeker's Falchion,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_2h_outdoorvoidelf_c_01.jpg,main_hand,,,yes
259966,Preyseeker's Tower Shield,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_1h_outdoorvoidelf_c_01.jpg,off_hand,,,yes
260188,Savage Briaredge,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_2h_dungeonharronir_c_01.jpg,main_hand,,,yes
260189,Rootkeeper's Dancing Needle,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_2h_dungeonharronir_c_01.jpg,main_hand,,,yes
260231,Lucent Hawkstrider,https://wow.zamimg.com/images/wow/icons/medium/inv_hawkstridermount_white.jpg,other,,,yes
260235,Umbral Plume,https://render.worldofwarcraft.com/us/icons/56/inv_12_dualityphoenix_void_feather.jpg,trinket_1,,,no
260312,Defiant Defender's Drape,https://render.worldofwarcraft.com/us/icons/56/inv_cape_plate_dungeonharronir_c_01.jpg,back,cloth,,no
260359,Valdrakken Bookcase,https://wow.zamimg.com/images/wow/icons/medium/7423589.jpg,other,,,yes
260371,Infernal Greatlock Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_cloth_raidwarlockmidnight_d_01.jpg,waist,cloth,,yes
260372,Nullstrider's Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_leather_raidroguemidnight_d_01.jpg,feet,leather,,yes
260373,Power Stance Breeches,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_leather_raidmonkmidnight_d_01.jpg,legs,leather,,yes
260374,Primal Spark Pauldrons,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_mail_raidshamanmidnight_d_01.jpg,shoulder,mail,,yes
260375,Raging Storm Sash,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_mail_raidshamanmidnight_d_01.jpg,waist,mail,,yes
260408,Lightless Lament,https://render.worldofwarcraft.com/us/icons/56/inv_glaive_1h_darknaaru_d_01.jpg,main_hand,,,no
260423,Arator's Swift Remembrance,https://render.worldofwarcraft.com/us/icons/56/inv_sword_1h_raidmidnight_d_01.jpg,main_hand,,,no
260459,Gaahl's Gorget,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_necklace_mop9.jpg,neck,,,yes
260461,Brulagh's Torque,https://wow.zamimg.com/images/wow/icons/medium/inv_necklace_progenitorraid_03_blue.jpg,neck,,,yes
260470,Bloodspattered Bindings,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_leather_questbloodelf_b_01.jpg,wrist,leather,,yes
260833,Cowl of Infinite Gravity,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_leather_questbloodelf_b_01.jpg,head,leather,,yes
260835,Helmet of the Colossal Behemoths,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_helm.jpg,head,plate,,yes
260837,Gauntlets of Infinite Gravity,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_leather_questbloodelf_b_01.jpg,hands,leather,,yes
260839,Grips of the Colossal Behemoths,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_glove.jpg,hands,plate,,yes
260841,Sash of Infinite Gravity,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_leather_questbloodelf_b_01.jpg,waist,leather,,yes
260842,Neverending Vortex Sash,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_mail_questbloodelf_b_01.jpg,waist,mail,,yes
260843,Waistguard of the Colossal Behemoths,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_belt.jpg,waist,plate,,yes
260845,Greaves of Infinite Gravity,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_leather_questbloodelf_b_01.jpg,legs,leather,,yes
260846,Neverending Vortex Breeches,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_mail_questbloodelf_b_01.jpg,legs,mail,,yes
260847,Pants of the Colossal Behemoths,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_pant.jpg,legs,plate,,yes
260856,Neverending Vortex Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_mail_questbloodelf_b_01.jpg,shoulder,mail,,yes
260857,Pauldrons of the Colossal Behemoths,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_shoulder.jpg,shoulder,plate,,yes
260858,Penumbral Gem Necklace,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_29naxxramas.jpg,neck,,,yes
260859,Thorny Necklace,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_necklacea6.jpg,neck,,,yes
260861,Bracelets of Infinite Gravity,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_leather_questbloodelf_b_01.jpg,wrist,leather,,yes
260863,Unbroken Armplates of the Colossal Behemoths,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_bracer.jpg,wrist,plate,,yes
260865,Vest of Infinite Gravity,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_questbloodelf_b_01.jpg,chest,leather,,yes
262670,Void-Touched Dagger,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_questbloodelf_b_01.jpg,main_hand,,,yes
262675,Void-Touched Baton,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_1h_questbloodelf_b_01.jpg,off_hand,,,yes
262729,Hand of the Rootkeeper,https://wow.zamimg.com/images/wow/icons/medium/inv_hand_1h_dungeonharronir_c_02.jpg,main_hand,,,yes
262731,Wildthorn Razorfang,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_1h_dungeonharronir_c_01.jpg,main_hand,,,yes
262733,Darkslayer's Sword,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_2h_questbloodelf_b_01.jpg,main_hand,,,yes
262914,Spectral Hawkstrider,https://wow.zamimg.com/images/wow/icons/medium/inv_white_hawkstrider.jpg,other,,,yes
262957,Tattered Vanguard Banner,https://wow.zamimg.com/images/wow/icons/medium/7489659.jpg,other,,,yes
263193,Trollhunter's Bands,https://render.worldofwarcraft.com/us/icons/56/inv_bracer_plate_dungeonharronir_c_01.jpg,wrist,plate,,no
263230,Magister's Bookshelf,https://wow.zamimg.com/images/wow/icons/medium/7494535.jpg,other,,,yes
263238,Illicit Long Table,https://wow.zamimg.com/images/wow/icons/medium/7494519.jpg,other,,,yes
263265,Hara'ti Defender's Sash,https://render.worldofwarcraft.com/us/icons/56/inv_belt_cloth_dungeonharronir_c_01.jpg,waist,cloth,,no
263267,Hara'ti Defender's Cord,https://render.worldofwarcraft.com/us/icons/56/inv_belt_leather_dungeonharronir_c_01.jpg,waist,leather,,no
263268,Hara'ti Defender's Belt,https://render.worldofwarcraft.com/us/icons/56/inv_belt_mail_dungeonharronir_c_01.jpg,waist,mail,,no
263269,Hara'ti Defender's Greatbelt,https://render.worldofwarcraft.com/us/icons/56/inv_belt_plate_dungeonharronir_c_01.jpg,waist,plate,,no
263274,Furgh's Legguards,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_mail_questbloodelf_b_01.jpg,legs,mail,,yes
263275,Furgh's Legplates,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_pant.jpg,legs,plate,,yes
263280,Tidewrought Coif,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_mail_questbloodelf_b_01.jpg,head,mail,,yes
263282,Repurposed Volatile Manacell,https://wow.zamimg.com/images/wow/icons/medium/inv_112_raidtrinkets_etherealenergystoragebattery_purple.jpg,trinket_1,,,yes
263324,Tytalor's Discarded Chain,https://wow.zamimg.com/images/wow/icons/medium/inv_12_jewelry_silvermoonelf_necklace_black1-.jpg,neck,,,yes
263331,Lignified Helmet,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_helm.jpg,head,plate,,yes
263343,Snapdragon Tunic,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_questbloodelf_b_01.jpg,chest,leather,,yes
263358,Row Rat's Chausses,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_pant.jpg,legs,plate,,yes
263429,Eversong Hoofcovers,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_boot.jpg,feet,plate,,yes
263437,Gidwin's Tarnished Ring,https://wow.zamimg.com/images/wow/icons/medium/inv_10_dungeonjewelry_titan_ring_1_color1.jpg,ring_1,,,yes
263482,Eversong Stabber,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_questbloodelf_b_02.jpg,main_hand,,,yes
264187,Blessed Phoenix Egg,https://wow.zamimg.com/images/wow/icons/medium/7506601.jpg,other,,,yes
264246,Eerie Iridescent Riftshroom,https://wow.zamimg.com/images/wow/icons/medium/7506640.jpg,other,,,yes
264290,Gloves of Threadless Control,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_leather_questbloodelf_b_01.jpg,hands,leather,,yes
264305,Vest of Darkened Deceit,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_questbloodelf_b_01.jpg,chest,leather,,yes
264328,Shoulderpads of the Stormarion Defender,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_shoulder.jpg,shoulder,plate,,yes
264332,Amani Ritual Altar,https://wow.zamimg.com/images/wow/icons/medium/7509044.jpg,other,,,yes
264336,Voidlight Brazier,https://wow.zamimg.com/images/wow/icons/medium/7509075.jpg,other,,,yes
264338,Domanaar Control Console,https://wow.zamimg.com/images/wow/icons/medium/7509095.jpg,other,,,yes
264404,Repurposed Farstrider Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_leather_questbloodelf_b_01.jpg,feet,leather,,yes
264411,Thief's Ring of Remembrance,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_104.jpg,ring_1,,,yes
264459,Lightwood Sunsword,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_2h_questbloodelf_b_01.jpg,main_hand,,,yes
264474,Loa Impostor's Brinefists,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_glove.jpg,hands,plate,,yes
264491,Voidbound Holding Cell,https://wow.zamimg.com/images/wow/icons/medium/7514974.jpg,other,,,yes
264492,Chaotic Void Maw,https://wow.zamimg.com/images/wow/icons/medium/7514978.jpg,other,,,yes
264494,Banded Domanaar Storage Crate,https://wow.zamimg.com/images/wow/icons/medium/7514964.jpg,other,,,yes
264497,Imperator's Torment Crystal,https://wow.zamimg.com/images/wow/icons/medium/7514938.jpg,other,,,yes
264498,Voltaic Trigore Egg,https://wow.zamimg.com/images/wow/icons/medium/7514962.jpg,other,,,yes
264507,Crucible of Erratic Energies,https://render.worldofwarcraft.com/us/icons/56/inv_112_raidtrinkets_etherealenergystoragebattery_gold.jpg,trinket_2,,,no
264520,Warden's Leycrook,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_2h_questbloodelf_b_01.jpg,main_hand,,,yes
264521,Striderplume Focus,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_1h_questbloodelf_b_01.jpg,off_hand,,,yes
264522,Striderplume Armbands,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_cloth_questbloodelf_b_01.jpg,wrist,cloth,,yes
264523,Hydrafang Blade,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_1h_bloodelfdefense_c_01.jpg,main_hand,,,yes
264524,Lightblighted Verdant Vest,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_questbloodelf_b_01.jpg,chest,leather,,yes
264531,Shadowthread Slippers,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_questbloodelf_b_01.jpg,feet,cloth,,yes
264534,Bogvine Shoulderguards,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_cloth_questbloodelf_b_01.jpg,shoulder,cloth,,yes
264540,Mirevine Wristguards,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_leather_questbloodelf_b_01.jpg,wrist,leather,,yes
264548,Sash of Cosmic Tranquility,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_leather_questbloodelf_b_01.jpg,waist,leather,,yes
264553,Deepspore Leather Galoshes,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_leather_questbloodelf_b_01.jpg,feet,leather,,yes
264555,Splintered Hexwood Clasps,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_mail_questbloodelf_b_01.jpg,wrist,mail,,yes
264556,Voidforged Cinch,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_mail_questbloodelf_b_01.jpg,waist,mail,,yes
264562,Plated Grove Vest,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_questbloodelf_b_01.jpg,chest,mail,,yes
264565,Voidscale Shoulderpads,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_mail_questbloodelf_b_01.jpg,shoulder,mail,,yes
264566,Lashtongue's Leaffroggers,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_mail_questbloodelf_b_01.jpg,legs,mail,,yes
264567,Rockscale Hood,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_mail_questbloodelf_b_01.jpg,head,mail,,yes
264568,Serrated Scale Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_mail_questbloodelf_b_01.jpg,hands,mail,,yes
264569,Void-Gorged Kickers,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_mail_questbloodelf_b_01.jpg,feet,mail,,yes
264570,Reinforced Chainmrrl,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_questbloodelf_b_01.jpg,chest,mail,,yes
264581,Bloombark Spaulders,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_shoulder.jpg,shoulder,plate,,yes
264582,Diamondback-Scale Legguards,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_pant.jpg,legs,plate,,yes
264585,Snapper Steppers,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_boot.jpg,feet,plate,,yes
264589,Voidfused Wing Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_mail_questbloodelf_b_01.jpg,back,,,yes
264591,Radiant Petalwing's Feather,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_leather_questbloodelf_b_01.jpg,back,,,yes
264592,Ha'kalawe's Flawless Wing,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_leather_questbloodelf_b_01.jpg,back,,,yes
264594,Netherscale Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_cloth_questbloodelf_b_01.jpg,back,,,yes
264595,Lynxhide Shawl,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_mail_questbloodelf_b_01.jpg,back,,,yes
264596,Voidthread Veil,https://wow.zamimg.com/images/wow/icons/medium/inv_plate_questbloodelf_b_01_cape.jpg,back,,,yes
264599,Kul'Tiran Signet Ring,https://wow.zamimg.com/images/wow/icons/medium/inv_trinket_80_kultiras01e.jpg,ring_1,,,yes
264602,Abyss Coral Band,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_revendrethraid_02_silver.jpg,ring_1,,,yes
264604,Sludgy Verdant Signet,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_revendrethraid_02_silver.jpg,ring_1,,,yes
264607,Spore-Laden Choker,https://wow.zamimg.com/images/wow/icons/medium/inv_12_jewelry_haranir_necklace_yellow1.jpg,neck,,,yes
264620,Pufferspine Spellpierce,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_questbloodelf_b_02.jpg,main_hand,,,yes
264627,Rav'ik's Spare Hunting Spear,https://wow.zamimg.com/images/wow/icons/medium/inv_12tr_amani_defense_spear01.jpg,main_hand,,,yes
264643,Ash'an's Spare Cleaver,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_1h_questbloodelf_b_01.jpg,main_hand,,,yes
264672,Cosmic Ritual Stone,https://wow.zamimg.com/images/wow/icons/medium/inv_cosmicvoid_groundstate.jpg,other,,,yes
264694,Ultradon Cuirass,https://wow.zamimg.com/images/wow/icons/medium/inv_skinning_80_armoredscale.jpg,trinket_1,,,yes
264701,Cosmic Bell,https://wow.zamimg.com/images/wow/icons/medium/inv_11_0_arathordungeon_bell_color4.jpg,trinket_1,,,yes
264717,Amani Warding Hex,https://wow.zamimg.com/images/wow/icons/medium/7517838.jpg,other,,,yes
264878,Astalor's Anguish Agitator,https://wow.zamimg.com/images/wow/icons/medium/inv_10_elementalshardfoozles_blood.jpg,trinket_1,,,yes
264968,Telluric Leyblossom,https://wow.zamimg.com/images/wow/icons/medium/item_herbd.jpg,trinket_1,,,yes
265027,Lucky Lynx Locket,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_65.jpg,trinket_1,,,yes
